id	type	params_key	value	timestamp	activity_id	event
375	SetValue	cmi.suspend_data	N4IgJiBcCsCcBs0DsSA0IA2UDM6BuUA2gAyoCMqATKtgLroBqRpF1d6ADlKBgIYDOAFwYBLAKYB3MWADKGEWDE584iQBEArgCdegkQHsAdlGS4Q/eYpmDdY/txDEHAY30BbDhjGDpUQVo0xFX4RHwhIf0Dg0OkACQBPDjEteUMAa3tIQloAX3QyF3dPb18IgKCQPBEQsL9y6LCEpJSRdMzsvJBKQo8vWrKoyuqY8MiKqpq4xOTUjKJc9Gwe4v6xhtK1kABHDREAL2tbBw0oChAZB34uSFAtolYaVGhUeFQ0AA5yFgoyajJcMgAFnI0Ho5nuVEez1eHy+5B+fwBwLIoPQAHMHE4buDsQVsQRIGdWqd0G4oKQcWcsIT0M5MZdTp08aBMsROt1saycp0TjTzGlyeyHASicY+WTIBTMlSSSA6disSzGfkGYShZzBTzZfwBZLOkt8bLieLyehpehqWd5aBFZSmaq2Vq+TrNZ1AarQNBhUaxWcJVLZZbaQ4tFAQO8QE6zi69eh4N7JehjX7TTiKdSKda5RDqKQ6E6pbq2egkAmKcaKf6zamM8HsddCH9UMQwaGsk2W6TuNz0LzC4L0BHDYmQMmuyPWRbU1mG6A2yBIwsQH2zUXuZ1YB6QGRbQTy2LK6nJ5hpw5ZyA24YNBgMDklyv+QPt8zKqmK+OAyPa9n60Q51ArxvdAJAA69b1Qf9IEAjBgNAm873QJQskgkAAFkRGcLR9H4fQADNBBAWDIDQjCsJw/DIwgi8w2sMQ8DEAACAApfQACN7CI84fHo5i2PsO8C1XJ9fjLJMDw/asv1PX8snvI813yA1QD3MTUyrNMpxHLN9D/UdZTbHgoCQSgADp/nQAjIEoShYBM6BqBAEDCWsszgRAAALU5AXgEzsGgbkwXCQhQBEKAHIMk8YH+EykDOSyyBQEzKDQRzTmwHzoDMTzCVgd47NgAK62ATo2xIchIXzXt5OE91h33NSjxraSlWQnEAFoyDyFqOq69rOrkicFO3L06tUkd1OPb8s0shdBMfPV1zrbBOglEAfCEVoMQssLsBSglQA0fhkgAfUMXg3CQkAAEEwDAaojFQBjaPowjlyOrRjrENxeBEakF17d6FDDYhiFLRbtl2PYAElDFwnTsUEaYwzRHRFAgM0bB8MN1r0QwtpADgBCO0Z6gvbxeDSJDcN4DAjvQXQfA8QRpXBiwFDEAAVEQLtSMRDnW+kNRHSziBMkGdxByXiEBJBAVgWXoHM84HAlFq5SKPpfG2wkxalkGZblhWlY5hxLLKsgwV0XSRc4a3uaQ9MABlTmgeB3mIbBiASwFiGgT4QFwrQxDEPYqZpo6BKom2Cbti6a2dwlXfdz2yAQd4kDMQPg9DqBqdpsQBNyTpQtknttwdbXRfFvX9dl+XAUVswLmxVWcXV3oSnRtbTl1vWDfrxv0BNhHmHIS2zdAaPzz0OOvwTlE3Y9j3AXeRBXgDoOQ7D/PI8n1Np/t+OXcXz30tgbBYDOLOt9z8OC9yIuk3mMuORaikRd1iW+7ro2m5V1V24rC1t3HWNdpY/wbsbU2o8Lb0wniAikB9Z5O2PsnaWS9kroGvjnSAecI4LD3iOJBDsLTzyTkvQElBKGeywZvHBeD74CWLs/cGdwbjciAAAA=	9/9/2019, 5:36:12 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
376	SetValue	cmi.core.session_time	00:10:04	9/9/2019, 5:36:18 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
377	SetValue	cmi.suspend_data	N4IgJiBcBsAMAsAmA7MgNCANlAzBgblANqxoCMaiaOAuhgGrGkVW0YAOUomAhgM4AXegEsApgHdRYAMqZhYUbgJjxAEQCuAJx4DhAewB2UAKwAOCiD5yF0gTtF8uIWE4DGegLbtMogVKgCmuqiynzCfhCQgcGh4VIAEgCe7KKacgYA1o6QRDQAvhhkbp7evv5RQSEg+MJhEQGVsRFJKWnCmdm5BSCIxV4+9RUx1bVxkdFVNXUJyanpWcT5GDh9pYMTTeUbIACO6sIAXrb2TupQFtJOfJyQoDvELNRoxmjQaOim5MwUZFRkeGR4ORjHRLA9KE8Xm8Pl9yD8/gCgWQQRgAOZOFy3MFYopYwiQCztc4YDxQUjYizYAkYVwYq7nbq40DZWDdXpYll5bpnamWDJktlOfGEoy80mQcnZSnEkC0rGY5kMwr0gmCjkC7kyvj8iXdFZ4mVEsVkjBSjBUixy0AKimMlWszW87Ua7rwFWgYxCw2iiziyUyi00pyaKAgUwgR0WZ26jDQL28o2+k3Y8lU8lW2XgqikWiOyU61kYZDx8lG8l+03JtNBrE3Ih/NCwUEhnINpskrhcjA8/MCjDhg0SjCJjtDlPm5MZuugFsgCNLEA900FrndACc7pAZBt+NLovLyZZE7HU+IM6gBnUmEweQXS75fa3TOqybLo/9Y+rmdrZ5ALcv14YOIF5XjeaDnpAAGYEBIHXreGCKDkEEgAAssIriaHofB6AAZgIIAwZAqHoZh2F4RG4F/qGtiiPgogAAQAFJ6AARo4hEgDRdFMaxji3nmy6Pr8JbDvu76Vp+k5OHWd6HiuhT6qAu6icmFbjlgUlYnov7CDKLbcFAyCIAAdP8GD4ZAiCIGuxnGFQIDAQSVmmUCIAABbnPA0DGTgxhcqCkREKAumWRg+kaZAxj/MZyAWBZZCoMZKCEf83nGHg7nnGupi2Wu/k1sA3QtiQ5AQrm3ZyUJbqDnuqmHlWmmKkh2IALRkAUTVtR1rXtbJY7RoWW6ejVKljmpR4RemTgWXOAkPrqq41vA3TiiAfiCO06LmVAiCmBl+KgOofCpAA+gYPAeIhIAAIJgGAtSGGg9FcYo3bHZoJ2iB4PDCFSc5vak8ihrAsDFotuz7AcACSBg4dpWICLMoaotoCgQKadh+KG626AYW0gOw/DHeMjR/r4PAZIhOE8Jgx0YDofheAIUrg1Y8iiAAKsIl3pKIxzrXS6pjhZsDGSD24g5LCDIPAa4y1FGWXFi4pNbKJQDP420EmLUsg/AMty/ACsYBz01MOQoI6L+IscNb3OIamAAy5zGNApiwDgsAJfAsBmBgOGaKIogHFTNPHfxlE2wTduXVWzsEq77ue2Qa5u8gGUB0HIdQNTtOiPx+TdCFXR2kL5IizrEu6/rsvy2ZnFOCr2Jq/0ZTo2t5w69XBt1xlpsI+bZCWxZQUd2O05rfbccu27Hse/ApjQK7/uB8Hod5xHoBRxPuix5+8fIrPns4NAa44GuFiZ2vOdh/n+SF8Oixdj09pa6L4u63rPdG/XSugE32QW5rE1mPMgXcpY10NsbEA/ct6D2HtbZMO8p77xnknBAc9kogCvtnSAudw5LDgePGODtzQH0TnPJASBPYryzuvAh/Ei5P3BvcW4XIgAA	9/9/2019, 5:36:20 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
378	SetValue	cmi.core.session_time	00:10:14	9/9/2019, 5:36:27 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
379	SetValue	cmi.suspend_data	N4IgJiBcBsCMAssAMsA0IA2UDM6BuUA2kqmgEyrYC66AakSeZTSAA5SgYCGAzgC60AlgFMA7sLABlDILDCc+EaIAiAVwBOXPoID2AOygBWAJxoQPGXMl8twnhxBIHAYx0BbVhmF8JUPutVhRR5BHwhIf0Dg0IkACQBPVmF1GT0Aa3tIQioAX3RYF3dPb18IgKCQPEEQsL9y6LCEpJTBdMzsvJAyQo8vWrKoyuqY8MiKqpq4xOTUjKJc9Gwe4v6xhtK1kABHVUEAL2tbB1UoM0kHHnZIUC2iJlxDVGhUAHZUAA5SRjRYClhcBCkQwsdr3VCPZ5vT7IUg/P4A+BAlgAcwcTmu5gcBQxBEgZlap3QbigJExePQWHJIGcaIup062NAmSQnW6GOZOU6JypPDSJNZDlx+IMVOJkFJmTMlLMNIx6KZ9PydLxAvZ/K5hPMfPFnSWOM1BNFJPQkopmtloHlZNgDOVLI1PO19s68GVoEMgoNIrMYolmul6AtIHUUBA7xADrMvP56Ggnqphp9xutZqpQdlxFIqAo1EjJqdnRe8dJhtJvpNycppKDV0If1QSBYIay9cbRI4nPQ3IlBfQ4f14vQifbg7JpKrgYctdAzZAEYWIG7+fVnWMbpAyGLQ5FZeTzNT1anRBnUD0qgwGByC6XWpjG8ZlWTpZHftHE+pR6yJ8gZ4v6FEp7npeqDfr+GD/oBF5Xug8hfsGoYALKCM46g6DwOgAGZ8CAEGQCASEoWhmHYXk34gNYwh4MIAAEABSOgAEb2Lh5E+FRdGMfYV4Oj2d6/FuIDPiA5Zjgek4YrW157r2G56qAuIljuL4Vm+yZBjox6CZqzacFALxkAAdP86DYZAZBkMYBmGBQIAAXi5lGYiIAABanPA0AGdghiciw4SEKAghQDZOmYEY/wGS8ZimbALwvAZZBvLZpzYB5hi4C5pzGO8VnGD54nAJ0zaZvcUmjtGOr5K6A6KcmIn7qFo5Bu0CqQAAtDaIFku1pFdTapW8RVG4etV261XulZqQ4plzjxy46pynSyvAnRiiAPj8K0qImUFxjpbioCqDwyQAPp6FwbiwSAACCYBgNU+ioNRFFUThi5Heox3CG4XCCJSc5du9sihkgSBFgt6A7PsACSegYRpGJ8NMobIpocgQCaNg+KG63aHoW1sLwR2jPUwbeFwaSwRhXAYEd6BaD4Hh8JK4PmJYwgACqCBdqTCIc620mqo6mUgBkg8gIMS0g8AvPAxgy4YxnkQ4YotdSRR9L4214qLksg9Lsvy4r7NTQwpAsFomnC+g05rVzsHjgAMqchjQO8SDYCgMtIIYnwgBh6jCMIeyU9TR3cZ1VtsJbduVk7eIu27HuwMYrsvOl/uB8HUBUzTwjcbknSBVkBdKoLpLCzr4u6/rcvwAr6XnBiKtkmrvQlOja2nDr1cy7X9foMbCOm7A5umf5nejjb2gXbHzuu+77vwO80Au+gGdByHufh6AkdTzHb5x7ACcLylu2mGvAcb9nod57kJdacXnZdHaWsi2Lut673hsN8ryqtysmsJ6wG7pLGu38B4myyIwUeltkx7xngfOeicpYLwShfTOm8w4LB3nA6OCDHZIIXvAMgxCPboKvpAHOWDuKF3mAtTotxriciAA	9/9/2019, 5:36:30 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
380	SetValue	cmi.interactions.5.id	Slide4_Q_hfzs8qpu7kn9-f8h5b26rcn67_Sequence_Questions__Arrange_a_following_	9/9/2019, 5:36:32 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
381	SetValue	cmi.interactions.5.type	sequencing	9/9/2019, 5:36:34 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
382	SetValue	cmi.interactions.5.weighting	10	9/9/2019, 5:36:36 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
383	SetValue	cmi.interactions.5.correct_responses.0.pattern	0,1,2,3	9/9/2019, 5:36:38 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
384	SetValue	cmi.interactions.5.student_response	0,1,2,3	9/9/2019, 5:36:40 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
385	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_hfzs8qpu7kn9-f8h5b26rcn67_Sequence_Questions__Arrange_a_following_\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"sequencing\\",\\"correctResponsesPattern\\":[],\\"choices\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"0,1,2,3\\"},\\"id\\":\\"06a865ba-1b5f-4e83-b748-2f9cb16d9e85\\"}"	9/9/2019, 5:36:42 PM		on attempting question
386	SetValue	cmi.interactions.5.result	correct	9/9/2019, 5:36:44 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
387	SetValue	cmi.interactions.5.latency	00:00:13	9/9/2019, 5:36:46 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
388	SetValue	cmi.interactions.5.time	17:36:18	9/9/2019, 5:36:48 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
389	SetValue	cmi.core.session_time	00:10:51	9/9/2019, 5:37:05 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
390	SetValue	cmi.suspend_data	N4IgJiBcBsCsCMAOA7AFgDQgDZQMyYDcoBtABnXnQCZ1cBdTANRPMpvswAcpQsBDAM4AXRgEsApgHdxYAMpZRYcXkITJAEQCuAJz5DRAewB2UaFUSYBCpbKF7xAniFJOAxgYC2nLOKEyoQtqa4qoCon4QkIHBoeEyABIAnpzi2gpGANaOkMR0AL6Y8G6e3r7+UUEhIASiYREBlbERSSlpopnZuQUgVMVePvUVMdW1cZHRVTV1Ccmp6Vkk+Zi4faWDE03lGyAAjpqiAF629k6aUJQgsk4C3JCgOyRstOiw6NDoyOgW8KyU8DTwfDwDDwWAMECdJ74V7vT7fX4UAFAkFgzAAcycLjuEKcRWxREgF3a50wHig5BxhMwOCpIFcmOu526eNA2VI3V62LZeW6Z1pAgy5I5TgJRJMtLJkAp2QuNIu9OxWNZTMKjMJwq5Qt5JIhgql3RW+J1xIl5MsOrlmAVoCVlPgzLV7O1/L1Tu6qDVoFgIuN4oukulFp11pA2igIEQIGdFwFQsw0B9tJN/rNdupwbcLAo1FoSxAfJjru6yETFJNFID5ql6erdKct2IAPQpHBYZyTZbpJ4PMwfOlRcwkaNteTXdrbJrFJDDdAbZAUbzfcsRZ7IAAnJ6QD9S5hy2PA7WaVP6yRZ1AjJosFg8ovU7H9YUWdVU3uQJXKRSj1aTzkz5AL1emCSOel7Xugf4AVgQEgVeN6YMov6huGACyoiuNoBgCAYABmQggNBkAgKh6GYTheEFH+lx+AQ4gAAQAFIGAARo4BFUeINEMcxjg3s6/ZxlunKgASZbihWd6pl+dbYg2t7jgOW6GsJL5ifuVafqmIYGKeICiDqba8FAyBUAAdICmB4ZAVBUGuJmwDQIDAYS1lmRgIAABbnKg0AmbgsA8uCkTEKAelWZgBnYFACC4CZyAXJZ8DIMgJlUJ8jnnLgPmwPgHnnGuiB2WuAXfnc3RtmQ2bsHJ/EPluHrDqJqbvhOkW1iGnTKpAAC09rgZSPUUf19rVcuAmgjuumqW+EmHppTiWfOfGjfqPLdAqqDdJKIB+MI7QYhZUA2TlBKgJoAipAA+kYfAeAhIAAIJgGAtTGOgtG2Bxyi9ud2gXeIHh8KINLzt9qSKOGpCkCWq2YHshwAJJGNh2nYkIszhmiuhKBAlh2H44Y7foRj7SAnCCOd4yNKGvh8BkCHYXwWDnZgeh+F4QgyjDELWOIAAqoi3ek4jHDtDKarWlmkCZkM/JDcukKgaBrmg0WYFc2KSp1dIlAM/gHYS0vy5DiuoMrqCqyAvPzVm8DgnoOmS1wDsCwhn4ADLnLA0CIKQuCkIlqCkLAFggNh2jiOIBz04z528X1juk87t2SR7hJez7fvwGu3vIDlYcR1HUAM0z4i8fk3ShV0DrixSkuG7LRsm2bFvq6AmuUtr/RlDj23nIbjdKyr5mW9bOSsHblnBb3tYzttLsp573u+77qCIHA7yh+HkfRyXcegAns/6Mnh6p6CS9+5la64GuFz59vRcx6X+Tl7uiyrkJH761LMtG8bg/m8PVu01xadzWHrae8B+7yybkPHKVtUY2wng7VMh954n0XhnBWy9UqYDvoXSAxdY5LH3igpOrtqSn3TsvVAVAaF+1wVvfBhCn68Qrm/LmDxSp5CAAA	9/9/2019, 5:37:07 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
391	SetValue	cmi.core.session_time	00:10:55	9/9/2019, 5:37:09 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
392	SetValue	cmi.suspend_data	N4IgJiBcBsCssE5rQDQgDZQMxoG5QG0AGFARhQCYUsBdNANUJPKtrQAcpR0BDAZwAu9AJYBTAO6iwAZXTCwo7HjHiAIgFcATjwHCA9gDso0CgA40fOQukCdovlxBFHAYz0BbdulECpUAZrqosp8wr4QkAFBIWFSABIAnuyimnIGANYOkAQ0AL5opK4eXj5+kYHBILjCoeH+FTHhicmpwhlZOfkgFEWe3nXl0VU1sRFRldW18UkpaZmEeWhYvSUD441l6yAAjurCAF42do7qUOQg0o58nJCg24Qs1CiwKKgA7CjmpMzkpFSkOFIABYyLA6CAOo8cC93p8yD8yP9ASDSGC0ABzRzOW4QxyFHH4SDnNpnNDuKAkXFEtCYakgFxYq5nLr40BZIhdHo49m5LqnOl8dIUzmOQnEox08mQSlZc6084MnHYtnMgpMoki7nCvmkiFC6VdZYE3UkyUUiy6+VoRWgZVU0gs9UcnUC/XOrpA9WgWCik0S85SmWW3U2kCaKAgUwgF3nQXCtDQX1000B832mkh1xMMiUaiLED82NurpvJPitOBi3SjPV+mOG4Ef4oIjg8PZJstslcXlofky4toKPG2spru19k1ymhhugNsgaP5vsWYs9kAIL0gb5JymmymVqmU2lT+uEWdQAzqdDoXKLtNxg0FVlVNO7sdB2tH60n7JnyAXq9oOI56XteKC/v+6CAcBV43mgig/mGEYALLCC4mh6HwegAGYCCAUGQCAKFoRh2G4fkv4XL4uCiAABAAUnoABGDj4ZRojUfRTEODeLr9vGm5cqAhI7hKe53mmn51jiDa3uOA6bkaQkvqJb5Voeaahnop4gMIupttwUBvBQAB0AJoLhkAUBQCDGbAVAgEBRJWaZIIgAAFmcQLQMZWCwLy4IRAQoC6ZZaD6RgUCwACxlvOcFmkG8bzGRQHwOWcWDebAODuWcCCmLZCD+V+txdG2xA5qwsl8Q+m6esOIkVuJH4aeqQVUgAtA6YEdV1KqQJ1PG9ne8motuaCviA+4ThFtahhZ868cu2qroqfljiAviCG0mLmdgWDnISoDqHwKQAPoGDw7jwSAACCYBgDUhgoDRNjsYovYnZop2iO4PDCLS84fSk8gRkQRClryXS7AcACSBhYVpOICDMEbotoCgQBYti+BGm26AYO0gOw/AnWMDRhj4PDpPBWE8OgJ1oDovieAIsqQxYViiAAKsIV1pKIRybYyWq1hZRDGWD3xg9LRBAm8QIIPLUXZZcOJSn19LFP0fi7USEsy2DcsK0rZkgFzjgWeVpDgjo2lixwdu8/Bh4ADJnLA0CmEQWBEAlQJELA5ggFhmiiKI+w03TJ2DaA9tE47V0SW7RIe17PukEgphvNlIdhxHUC0/Tog8XkXQhZ0joi5SYv61LBtG4rQLK2gqugOrVKa30pSYxtZz6/X8uN83ZsW9m1uM5bsdpjOG1O0n7ue973tAqYcCoMHofh5HRcx73tYz7oicfsnqKLz7GUIFgCDnLnW8F1Hxd5KX40LKugkHrr4uSwbhuDybKuOHblkTuqwdZ71IP3GWDd/5oHNkjMeNtJ570pAfOex8F5p1lkvFKaBb750gIXaOiwp77wTs7GkJ9U5LyBBQGhPtcGb3wYQx+PEy6v3ZjsbsuQgAAA	9/9/2019, 5:37:11 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
393	SetValue	cmi.core.session_time	00:11:09	9/9/2019, 5:37:23 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
394	SetValue	cmi.suspend_data	N4IgJiBcBs0Jx2gJgDQgDZQMxoG5QG0AGFARhVSwF00A1Qk8ymkABylHQEMBnAF1oBLAKYB3YWADK6QWGHY8I0QBEArgCcufQQHsAdlGgAWaGh4y5kvluE8OIIvYDGOgLat0wvhKh91q4UUeQW8ISD8AoJCJAAkAT1ZhdRk9AGs7SAIqAF80Umc3Dy8fcP9AkFxBYNDfMqjQ+MTkwTSMrNyQJAL3TxrSyIqq6LCI8srq2ISklPTCHLQsbqK+0fqS1ZAAR1VBAC8rG3tVKHIQSXsedkhQTcImFBwAVhRTAHYUAA4yRnJSVFIcKQjGRHiw2vcni8UO8vqQfmR/oDgaRQWgAOb2RzXEAZUD5bH4SCnFonNCuKAkHGkjDUpyYi4nDr40AZIgdLrY1nZDrHIlmVIU9n2QnEgx8kDkyCUjKnTDiunYrEsxl5BlEoWcwU86k8AVSjqLAnUkniyXS6ly04K0BKqnq1Wa/Xa8W6rUdIxq0CPYXGsWnM1mC20+zqKAgD4gZ2nV36tDQH3ik3+imB8WWtDWkAK4hkCgPeYgXnRvVstCvBOi6kBu2y4PYq4Ef4oIgsUOZJstsn0qUO04cpDctBF/mCtARo09kBJruT1loOWUzMN0BtkCRgu86Ul7kdOCekBwhOUk2U6tzmmTpeEFdQPSqdDobIblM47d5ZkVF8nmfmycLjP2MuIBtneD5oKIt73o+KA3pAoHoOBkEPk+aDyJksEgAAsoITjqDoPA6AAZnwICIZAWE4XhBHEZGMHAWGVjCLgwgAAQAFI6AARnYZFnN4zHsVxdhPs6W6jgeHKgISx5iqeL7nv+WaAXMokjrGB6GlJX6yT+qaUopmY6NeU7Um2nBQK8SAAHQAmgJGQEgSBwFZjyoCAEFEo5NnAiAAAWJwmFZWCPNyLBhAQoCCFAblmRejwAlZrynPZpCvK8VlIO87knFg0AuTgfknHAHwuXAoUAdcHRtjmELPrOb4Hh6E4yS+Z4vgZaoRXaAC0pC5MqkC9f1PV9XVYnqSiR5oN+Erye1L6ZvZa6qa+bodAqIUziA3j8C0GJ2dgRhwHgRw8EkAD6ehcK4aEgAAgmAYBVPoKAsYxzGkYWZ3qOdwiuFwghymuQ7fbIYZEEQ5Y7mg2x7AAknohFGdifBTGGaKaHIEBmNY3hhjt2h6PtbC8GdIx1MBXhcKkaGEVw6BnWgWjeO4fAytDOIWMIAAqgg3SkwgHDt3YDZS9lEFZENwhDMtEEYrxHQr8UFec2KSgNWaFL0PgHUSkuyxD8uK0YytoNz9j2TVLBaMZ4toEB2g3e1AAyJyPNAHxEFgRCpUYRCPF8ICEeowjCLstP02dIl0XbbC23zaH6a7RLu573ukIgHyvAVweh+HUB0wzwgiTkHRRZkpcOqLusS1LBuGwrcBK7ZZz2Ordqaz0xTY9tJz6wbRtNybLfmyjDBkNblugLHDsJy7bse17XtGB80Du2gudhxHRfR9PL6z07f7Jyii/e7lcBYHApyb/nkCF1HOSVyZFeDp0apixS+vSwPjfNyrbdqk7ssHWvc9b1zlr/YeBVR570yIwSett97x0PknBeac5ZL0yhvEOW8C6R2LvMWBlID6J3nMfVOS8jBICod7bBedt4PxEmXFSHNbiVWyEAAAA=	9/9/2019, 5:37:25 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
395	SetValue	cmi.interactions.6.id	Slide4_Q_tqjnaf6svx48-h5fz0jwqxwq4_Matching__Connect_Fruits_to_their_respective_color_	9/9/2019, 5:37:27 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
396	SetValue	cmi.interactions.6.type	matching	9/9/2019, 5:37:29 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
397	SetValue	cmi.interactions.6.weighting	10	9/9/2019, 5:37:31 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
398	SetValue	cmi.interactions.6.correct_responses.0.pattern	0.z,1.y,2.x	9/9/2019, 5:37:34 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
399	SetValue	cmi.interactions.6.student_response	1.y,0.z,2.x	9/9/2019, 5:37:36 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
400	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_tqjnaf6svx48-h5fz0jwqxwq4_Matching__Connect_Fruits_to_their_respective_color_\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"matching\\",\\"correctResponsesPattern\\":[],\\"source\\":[],\\"target\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"1.y,0.z,2.x\\"},\\"id\\":\\"28df6918-46d3-4e7d-99a3-bc07dfe53cba\\"}"	9/9/2019, 5:37:38 PM		on attempting question
401	SetValue	cmi.interactions.6.result	correct	9/9/2019, 5:37:40 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
402	SetValue	cmi.interactions.6.latency	00:00:18	9/9/2019, 5:37:42 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
403	SetValue	cmi.interactions.6.time	17:37:09	9/9/2019, 5:37:44 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
404	SetValue	cmi.core.session_time	00:11:47	9/9/2019, 5:38:01 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
